Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,arr_date,booking_date
INN34012,2,0,2,1,Not Selected,0,Room_Type 1,98,2018,4,9,Online,0,0,0,82.5,0,Not_Canceled,2018-04-09,2018-01-01
INN34306,2,0,2,1,Meal Plan 1,0,Room_Type 4,128,2018,4,9,Online,0,0,0,117.0,2,Canceled,2018-04-09,2017-12-02
INN35305,2,0,0,1,Meal Plan 1,0,Room_Type 4,16,2018,4,9,Online,0,0,0,146.0,0,Not_Canceled,2018-04-09,2018-03-24
INN00043,3,0,2,1,Meal Plan 1,0,Room_Type 1,96,2018,4,10,Online,0,0,0,121.8,1,Not_Canceled,2018-04-10,2018-01-04
INN00490,2,0,2,2,Not Selected,0,Room_Type 1,78,2018,4,10,Online,0,0,0,80.75,1,Not_Canceled,2018-04-10,2018-01-22
INN00517,2,0,2,4,Meal Plan 1,0,Room_Type 4,99,2018,4,10,Online,0,0,0,93.78,1,Canceled,2018-04-10,2018-01-01
INN01486,2,0,2,2,Not Selected,0,Room_Type 1,84,2018,4,10,Online,0,0,0,58.14,0,Not_Canceled,2018-04-10,2018-01-16
INN03240,1,0,2,2,Meal Plan 1,0,Room_Type 4,49,2018,4,10,Online,0,0,0,112.2,0,Canceled,2018-04-10,2018-02-20
INN03607,2,0,2,1,Meal Plan 1,0,Room_Type 1,7,2018,4,10,Online,0,0,0,88.27,0,Not_Canceled,2018-04-10,2018-04-03
INN04295,2,0,2,3,Meal Plan 1,0,Room_Type 1,89,2018,4,10,Online,0,0,0,90.95,1,Not_Canceled,2018-04-10,2018-01-11
INN04305,1,0,2,4,Meal Plan 1,0,Room_Type 4,45,2018,4,10,Online,0,0,0,113.62,0,Canceled,2018-04-10,2018-02-24
INN04534,2,0,2,0,Not Selected,0,Room_Type 1,81,2018,4,10,Online,0,0,0,85.5,0,Canceled,2018-04-10,2018-01-19
INN04643,1,0,1,0,Meal Plan 1,0,Room_Type 4,11,2018,4,10,Corporate,0,0,0,90.0,1,Not_Canceled,2018-04-10,2018-03-30
INN04672,1,0,1,0,Meal Plan 1,0,Room_Type 1,45,2018,4,10,Corporate,1,1,6,65.0,0,Canceled,2018-04-10,2018-02-24
INN06017,3,0,2,3,Meal Plan 1,0,Room_Type 4,23,2018,4,10,Online,0,0,0,146.2,3,Not_Canceled,2018-04-10,2018-03-18
INN06894,2,0,2,0,Meal Plan 1,0,Room_Type 4,7,2018,4,10,Online,0,0,0,124.0,1,Not_Canceled,2018-04-10,2018-04-03
INN07204,2,0,2,1,Not Selected,0,Room_Type 1,86,2018,4,10,Online,0,0,0,94.5,1,Canceled,2018-04-10,2018-01-14
INN07643,2,0,2,0,Not Selected,0,Room_Type 1,2,2018,4,10,Online,0,0,0,104.0,1,Not_Canceled,2018-04-10,2018-04-08
INN07970,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,4,10,Corporate,1,0,8,65.0,1,Not_Canceled,2018-04-10,2018-04-09
INN08172,2,0,2,0,Meal Plan 1,0,Room_Type 1,13,2018,4,10,Online,0,0,0,118.0,0,Not_Canceled,2018-04-10,2018-03-28
INN08717,2,0,2,4,Meal Plan 1,0,Room_Type 4,23,2018,4,10,Online,0,0,0,128.0,0,Canceled,2018-04-10,2018-03-18
INN11043,3,0,2,3,Meal Plan 1,0,Room_Type 1,38,2018,4,10,Online,0,0,0,137.7,1,Not_Canceled,2018-04-10,2018-03-03
INN11404,1,0,2,1,Meal Plan 1,0,Room_Type 1,4,2018,4,10,Corporate,1,3,28,65.0,0,Not_Canceled,2018-04-10,2018-04-06
INN12093,1,0,2,1,Meal Plan 2,0,Room_Type 1,80,2018,4,10,Offline,0,0,0,100.0,0,Canceled,2018-04-10,2018-01-20
INN12297,2,0,2,3,Meal Plan 1,0,Room_Type 1,96,2018,4,10,Online,0,0,0,84.15,1,Not_Canceled,2018-04-10,2018-01-04
INN12303,3,0,2,1,Meal Plan 1,0,Room_Type 1,36,2018,4,10,Online,0,0,0,137.7,0,Canceled,2018-04-10,2018-03-05
INN12394,3,0,2,2,Meal Plan 1,0,Room_Type 4,47,2018,4,10,Online,0,0,0,130.05,2,Not_Canceled,2018-04-10,2018-02-22
INN12946,2,0,1,0,Not Selected,0,Room_Type 1,69,2018,4,10,Offline,0,0,0,72.25,0,Not_Canceled,2018-04-10,2018-01-31
INN13241,2,0,2,2,Not Selected,0,Room_Type 1,96,2018,4,10,Online,0,0,0,76.93,0,Not_Canceled,2018-04-10,2018-01-04
INN13285,2,0,2,2,Meal Plan 1,0,Room_Type 4,110,2018,4,10,Online,0,0,0,93.08,3,Not_Canceled,2018-04-10,2017-12-21
INN13634,2,0,2,0,Meal Plan 1,0,Room_Type 4,48,2018,4,10,Online,0,0,0,118.8,1,Not_Canceled,2018-04-10,2018-02-21
INN13899,2,1,2,1,Meal Plan 1,0,Room_Type 1,83,2018,4,10,Online,0,0,0,96.3,2,Not_Canceled,2018-04-10,2018-01-17
INN14197,2,0,2,3,Meal Plan 1,0,Room_Type 4,23,2018,4,10,Online,0,0,0,125.2,1,Not_Canceled,2018-04-10,2018-03-18
INN14239,2,0,2,4,Meal Plan 1,0,Room_Type 4,45,2018,4,10,Online,0,0,0,113.62,0,Canceled,2018-04-10,2018-02-24
INN14811,1,0,2,5,Meal Plan 1,0,Room_Type 4,5,2018,4,10,Online,0,0,0,138.0,0,Canceled,2018-04-10,2018-04-05
INN14885,1,0,2,1,Meal Plan 2,0,Room_Type 1,80,2018,4,10,Offline,0,0,0,100.0,0,Canceled,2018-04-10,2018-01-20
INN15051,1,0,2,1,Meal Plan 1,0,Room_Type 1,4,2018,4,10,Corporate,0,0,0,65.0,0,Not_Canceled,2018-04-10,2018-04-06
INN15226,2,0,2,0,Not Selected,0,Room_Type 1,81,2018,4,10,Online,0,0,0,85.5,1,Not_Canceled,2018-04-10,2018-01-19
INN15690,2,0,2,2,Meal Plan 1,0,Room_Type 1,76,2018,4,10,Online,0,0,0,90.95,1,Not_Canceled,2018-04-10,2018-01-24
INN15876,3,0,2,3,Meal Plan 1,0,Room_Type 1,77,2018,4,10,Online,0,0,0,100.84,3,Not_Canceled,2018-04-10,2018-01-23
INN18365,2,0,2,0,Not Selected,0,Room_Type 1,18,2018,4,10,Online,0,0,0,106.0,0,Canceled,2018-04-10,2018-03-23
INN18998,2,0,2,0,Meal Plan 1,0,Room_Type 4,68,2018,4,10,Online,0,0,0,118.8,0,Canceled,2018-04-10,2018-02-01
INN20041,2,1,2,3,Meal Plan 1,0,Room_Type 4,24,2018,4,10,Online,0,0,0,120.27,0,Canceled,2018-04-10,2018-03-17
INN20255,1,0,2,3,Meal Plan 1,0,Room_Type 1,25,2018,4,10,Online,0,0,0,104.2,1,Not_Canceled,2018-04-10,2018-03-16
INN20888,2,0,2,4,Meal Plan 1,0,Room_Type 4,99,2018,4,10,Online,0,0,0,93.78,1,Canceled,2018-04-10,2018-01-01
INN21222,2,0,2,3,Meal Plan 1,0,Room_Type 1,0,2018,4,10,Offline,0,0,0,80.75,0,Not_Canceled,2018-04-10,2018-04-10
INN22215,1,0,1,0,Not Selected,0,Room_Type 1,9,2018,4,10,Online,0,0,0,105.0,0,Not_Canceled,2018-04-10,2018-04-01
INN22477,2,0,2,2,Meal Plan 2,0,Room_Type 4,69,2018,4,10,Online,0,0,0,117.18,1,Not_Canceled,2018-04-10,2018-01-31
INN23230,2,0,2,2,Meal Plan 1,0,Room_Type 1,76,2018,4,10,Online,0,0,0,90.95,1,Not_Canceled,2018-04-10,2018-01-24
INN23383,3,0,2,3,Meal Plan 1,0,Room_Type 4,70,2018,4,10,Online,0,0,0,130.05,2,Not_Canceled,2018-04-10,2018-01-30
INN23570,2,0,2,1,Meal Plan 1,0,Room_Type 4,54,2018,4,10,Online,0,0,0,118.8,2,Not_Canceled,2018-04-10,2018-02-15
INN23646,1,0,2,5,Meal Plan 1,0,Room_Type 4,24,2018,4,10,Online,0,0,0,127.97,1,Canceled,2018-04-10,2018-03-17
INN25822,2,0,2,3,Meal Plan 1,0,Room_Type 1,118,2018,4,10,Online,0,0,0,90.95,1,Not_Canceled,2018-04-10,2017-12-13
INN26416,1,0,2,1,Meal Plan 2,0,Room_Type 1,80,2018,4,10,Offline,0,0,0,100.0,0,Canceled,2018-04-10,2018-01-20
INN26597,2,0,2,3,Meal Plan 1,0,Room_Type 4,54,2018,4,10,Online,0,0,0,112.2,0,Canceled,2018-04-10,2018-02-15
INN27804,2,0,2,3,Meal Plan 1,0,Room_Type 1,89,2018,4,10,Online,0,0,0,90.95,1,Not_Canceled,2018-04-10,2018-01-11
INN28590,1,0,2,1,Meal Plan 2,0,Room_Type 1,80,2018,4,10,Offline,0,0,0,100.0,0,Canceled,2018-04-10,2018-01-20
INN29482,1,0,1,0,Meal Plan 1,0,Room_Type 1,45,2018,4,10,Corporate,1,1,4,65.0,0,Canceled,2018-04-10,2018-02-24
INN29495,1,0,2,0,Meal Plan 1,0,Room_Type 1,4,2018,4,10,Online,0,0,0,103.0,0,Not_Canceled,2018-04-10,2018-04-06
INN30126,2,1,2,0,Meal Plan 1,0,Room_Type 1,17,2018,4,10,Online,0,0,0,97.41,3,Not_Canceled,2018-04-10,2018-03-24
INN30388,3,0,1,0,Meal Plan 1,0,Room_Type 4,20,2018,4,10,Online,0,0,0,153.0,1,Not_Canceled,2018-04-10,2018-03-21
INN30602,2,0,2,3,Meal Plan 1,0,Room_Type 4,44,2018,4,10,Online,0,0,0,113.52,0,Canceled,2018-04-10,2018-02-25
INN31087,1,0,1,0,Not Selected,0,Room_Type 1,9,2018,4,10,Online,0,0,0,105.0,0,Not_Canceled,2018-04-10,2018-04-01
INN31512,2,0,2,2,Meal Plan 1,0,Room_Type 4,49,2018,4,10,Online,0,0,0,112.2,1,Not_Canceled,2018-04-10,2018-02-20
INN31956,1,0,2,1,Meal Plan 2,0,Room_Type 1,80,2018,4,10,Offline,0,0,0,100.0,0,Canceled,2018-04-10,2018-01-20
INN32113,2,0,2,1,Meal Plan 1,0,Room_Type 1,18,2018,4,10,Online,0,0,0,92.76,0,Not_Canceled,2018-04-10,2018-03-23
INN32120,2,2,2,4,Meal Plan 1,0,Room_Type 6,63,2018,4,10,Online,0,0,0,167.45,1,Canceled,2018-04-10,2018-02-06
INN32518,3,0,2,3,Meal Plan 1,0,Room_Type 1,44,2018,4,10,Online,0,0,0,131.58,0,Canceled,2018-04-10,2018-02-25
INN32574,2,0,2,2,Not Selected,0,Room_Type 1,23,2018,4,10,Online,0,0,0,98.0,0,Canceled,2018-04-10,2018-03-18
INN32787,3,0,2,2,Meal Plan 1,0,Room_Type 4,26,2018,4,10,Online,0,0,0,153.0,0,Canceled,2018-04-10,2018-03-15
INN33684,1,0,2,1,Meal Plan 2,0,Room_Type 1,80,2018,4,10,Offline,0,0,0,100.0,0,Canceled,2018-04-10,2018-01-20
INN34732,1,0,2,2,Meal Plan 1,0,Room_Type 4,4,2018,4,10,Online,0,0,0,135.0,0,Canceled,2018-04-10,2018-04-06
INN35863,2,0,2,1,Meal Plan 1,0,Room_Type 4,195,2018,4,10,Offline,0,0,0,75.0,0,Not_Canceled,2018-04-10,2017-09-27
INN35875,1,0,2,2,Meal Plan 1,0,Room_Type 4,23,2018,4,10,Online,0,0,0,125.0,0,Not_Canceled,2018-04-10,2018-03-18
INN00005,2,0,1,1,Not Selected,0,Room_Type 1,48,2018,4,11,Online,0,0,0,94.5,0,Canceled,2018-04-11,2018-02-22
INN00465,2,0,1,3,Meal Plan 2,1,Room_Type 1,28,2018,4,11,Online,0,0,0,156.25,2,Not_Canceled,2018-04-11,2018-03-14
INN01532,2,0,1,3,Meal Plan 1,0,Room_Type 5,34,2018,4,11,Offline,0,0,0,113.04,0,Not_Canceled,2018-04-11,2018-03-08
INN01986,1,0,1,0,Meal Plan 1,0,Room_Type 1,3,2018,4,11,Corporate,1,0,14,65.0,1,Not_Canceled,2018-04-11,2018-04-08
INN02004,2,0,1,3,Meal Plan 1,0,Room_Type 1,77,2018,4,11,Online,0,0,0,90.95,1,Not_Canceled,2018-04-11,2018-01-24
INN02803,2,0,1,3,Meal Plan 1,0,Room_Type 1,61,2018,4,11,Online,0,0,0,76.58,0,Canceled,2018-04-11,2018-02-09
INN05450,2,0,1,3,Not Selected,0,Room_Type 1,52,2018,4,11,Online,0,0,0,89.25,1,Not_Canceled,2018-04-11,2018-02-18
INN05783,2,0,1,0,Meal Plan 1,0,Room_Type 1,103,2018,4,11,Online,0,0,0,76.22,1,Not_Canceled,2018-04-11,2017-12-29
INN06030,2,1,1,2,Meal Plan 1,0,Room_Type 4,28,2018,4,11,Online,0,0,0,121.33,2,Not_Canceled,2018-04-11,2018-03-14
INN06051,2,0,1,2,Meal Plan 1,0,Room_Type 1,29,2018,4,11,Online,0,0,0,109.2,1,Not_Canceled,2018-04-11,2018-03-13
INN06168,1,0,5,11,Meal Plan 1,0,Room_Type 1,5,2018,4,11,Aviation,0,0,0,95.0,0,Canceled,2018-04-11,2018-04-06
INN07011,2,1,1,3,Meal Plan 1,0,Room_Type 1,39,2018,4,11,Online,0,0,0,121.5,2,Not_Canceled,2018-04-11,2018-03-03
INN07130,2,0,1,1,Not Selected,0,Room_Type 1,43,2018,4,11,Online,0,0,0,94.5,1,Not_Canceled,2018-04-11,2018-02-27
INN08569,1,0,1,2,Meal Plan 1,1,Room_Type 1,11,2018,4,11,Aviation,0,0,0,104.0,0,Not_Canceled,2018-04-11,2018-03-31
INN08897,2,2,1,1,Meal Plan 1,0,Room_Type 6,39,2018,4,11,Online,0,0,0,177.3,2,Not_Canceled,2018-04-11,2018-03-03
INN08975,2,0,1,2,Meal Plan 1,0,Room_Type 1,82,2018,4,11,Offline,0,0,0,80.75,0,Not_Canceled,2018-04-11,2018-01-19
INN10136,2,0,2,5,Meal Plan 1,0,Room_Type 4,54,2018,4,11,Online,0,0,0,114.63,0,Not_Canceled,2018-04-11,2018-02-16
INN10615,2,0,1,3,Meal Plan 1,0,Room_Type 1,60,2018,4,11,Online,0,0,0,71.6,0,Not_Canceled,2018-04-11,2018-02-10
INN10768,2,0,1,3,Meal Plan 1,0,Room_Type 1,24,2018,4,11,Online,0,0,0,108.5,0,Canceled,2018-04-11,2018-03-18
INN10902,2,0,1,5,Meal Plan 1,0,Room_Type 1,104,2018,4,11,Online,0,0,0,65.67,1,Not_Canceled,2018-04-11,2017-12-28
INN11127,2,0,1,3,Meal Plan 2,0,Room_Type 1,27,2018,4,11,Online,0,0,0,142.78,0,Canceled,2018-04-11,2018-03-15
INN11291,2,0,1,2,Meal Plan 1,0,Room_Type 4,21,2018,4,11,Online,0,0,0,136.0,1,Not_Canceled,2018-04-11,2018-03-21
INN11524,2,0,1,1,Not Selected,0,Room_Type 1,42,2018,4,11,Online,0,0,0,94.5,0,Not_Canceled,2018-04-11,2018-02-28
INN11547,1,0,1,0,Not Selected,0,Room_Type 1,4,2018,4,11,Online,0,0,0,89.0,0,Not_Canceled,2018-04-11,2018-04-07
INN11594,2,2,1,0,Meal Plan 1,0,Room_Type 6,8,2018,4,11,Online,0,0,0,181.0,1,Not_Canceled,2018-04-11,2018-04-03
INN11753,2,0,1,4,Meal Plan 1,0,Room_Type 1,75,2018,4,11,Online,0,0,0,90.95,0,Canceled,2018-04-11,2018-01-26
INN11969,2,0,1,1,Not Selected,0,Room_Type 1,64,2018,4,11,Online,0,0,0,94.5,1,Canceled,2018-04-11,2018-02-06
INN12213,2,0,1,3,Meal Plan 2,0,Room_Type 1,28,2018,4,11,Online,0,0,0,147.25,1,Not_Canceled,2018-04-11,2018-03-14
INN12330,2,0,1,2,Meal Plan 1,0,Room_Type 4,101,2018,4,11,Online,0,0,0,85.6,0,Not_Canceled,2018-04-11,2017-12-31
INN12454,2,0,1,2,Meal Plan 1,1,Room_Type 4,101,2018,4,11,Online,0,0,0,103.6,0,Not_Canceled,2018-04-11,2017-12-31
INN12566,2,0,1,2,Meal Plan 1,0,Room_Type 1,57,2018,4,11,Online,0,0,0,105.3,0,Canceled,2018-04-11,2018-02-13
INN12686,2,0,1,1,Not Selected,0,Room_Type 1,2,2018,4,11,Online,0,0,0,104.0,1,Not_Canceled,2018-04-11,2018-04-09
INN12900,3,0,1,2,Meal Plan 1,0,Room_Type 1,80,2018,4,11,Online,0,0,0,137.7,2,Not_Canceled,2018-04-11,2018-01-21
INN12958,2,2,1,2,Meal Plan 1,0,Room_Type 6,4,2018,4,11,Online,0,0,0,191.0,3,Not_Canceled,2018-04-11,2018-04-07
INN12963,2,0,1,3,Meal Plan 1,0,Room_Type 1,99,2018,4,11,Online,0,0,0,82.45,0,Canceled,2018-04-11,2018-01-02
INN12986,2,2,1,2,Meal Plan 1,0,Room_Type 6,45,2018,4,11,Online,0,0,0,177.3,2,Not_Canceled,2018-04-11,2018-02-25
INN13292,2,0,1,3,Meal Plan 1,0,Room_Type 4,24,2018,4,11,Online,0,0,0,123.5,0,Canceled,2018-04-11,2018-03-18
INN13574,1,0,1,0,Not Selected,1,Room_Type 1,7,2018,4,11,Online,0,0,0,89.0,0,Not_Canceled,2018-04-11,2018-04-04
INN14065,3,0,1,2,Meal Plan 1,0,Room_Type 4,65,2018,4,11,Online,0,0,0,137.7,1,Not_Canceled,2018-04-11,2018-02-05
INN14209,2,1,1,3,Meal Plan 1,0,Room_Type 1,59,2018,4,11,Offline,0,0,0,93.08,1,Not_Canceled,2018-04-11,2018-02-11
INN14278,3,0,1,3,Meal Plan 1,0,Room_Type 4,48,2018,4,11,Online,0,0,0,130.05,0,Canceled,2018-04-11,2018-02-22
INN14316,2,0,1,0,Meal Plan 1,0,Room_Type 1,25,2018,4,11,Online,0,0,0,101.0,1,Not_Canceled,2018-04-11,2018-03-17
INN14666,3,0,1,2,Meal Plan 1,0,Room_Type 4,12,2018,4,11,Online,0,0,0,157.0,2,Not_Canceled,2018-04-11,2018-03-30
INN14675,2,0,1,3,Meal Plan 1,0,Room_Type 1,0,2018,4,11,Online,0,0,0,116.0,0,Canceled,2018-04-11,2018-04-11
INN14934,2,0,1,0,Meal Plan 1,0,Room_Type 4,90,2018,4,11,Online,0,0,0,105.3,1,Not_Canceled,2018-04-11,2018-01-11
INN14958,1,0,1,0,Meal Plan 1,0,Room_Type 1,9,2018,4,11,Online,0,0,0,95.0,0,Canceled,2018-04-11,2018-04-02
INN15104,2,0,1,3,Meal Plan 1,0,Room_Type 1,75,2018,4,11,Online,0,0,0,90.95,1,Not_Canceled,2018-04-11,2018-01-26
INN15105,1,0,1,1,Not Selected,0,Room_Type 1,5,2018,4,11,Offline,0,0,0,99.0,1,Not_Canceled,2018-04-11,2018-04-06
INN15142,2,0,1,3,Meal Plan 1,0,Room_Type 1,41,2018,4,11,Online,0,0,0,105.3,1,Not_Canceled,2018-04-11,2018-03-01
INN15825,2,0,1,4,Meal Plan 1,0,Room_Type 1,72,2018,4,11,Online,0,0,0,79.56,0,Not_Canceled,2018-04-11,2018-01-29
INN15828,2,0,1,4,Not Selected,0,Room_Type 1,19,2018,4,11,Online,0,0,0,111.4,0,Canceled,2018-04-11,2018-03-23
INN16545,2,0,1,2,Not Selected,0,Room_Type 1,75,2018,4,11,Online,0,0,0,85.5,1,Canceled,2018-04-11,2018-01-26
INN16594,2,0,1,2,Meal Plan 1,0,Room_Type 4,95,2018,4,11,Online,0,0,0,68.2,0,Not_Canceled,2018-04-11,2018-01-06
INN19673,2,1,1,2,Meal Plan 1,0,Room_Type 1,68,2018,4,11,Offline,0,0,0,90.0,2,Not_Canceled,2018-04-11,2018-02-02
INN20470,2,0,1,5,Meal Plan 1,0,Room_Type 4,92,2018,4,11,Online,0,0,0,99.45,0,Canceled,2018-04-11,2018-01-09
INN21619,2,0,1,2,Meal Plan 1,0,Room_Type 4,12,2018,4,11,Online,0,0,0,136.0,1,Not_Canceled,2018-04-11,2018-03-30
INN21778,2,0,1,1,Meal Plan 1,0,Room_Type 1,36,2018,4,11,Online,0,0,0,105.3,1,Not_Canceled,2018-04-11,2018-03-06
INN21971,2,0,1,2,Meal Plan 1,0,Room_Type 1,112,2018,4,11,Online,0,0,0,87.3,1,Not_Canceled,2018-04-11,2017-12-20
INN22478,1,0,1,0,Not Selected,0,Room_Type 1,7,2018,4,11,Online,0,0,0,89.0,0,Not_Canceled,2018-04-11,2018-04-04
INN23032,2,0,1,5,Meal Plan 1,0,Room_Type 1,85,2018,4,11,Offline,0,0,0,72.76,0,Not_Canceled,2018-04-11,2018-01-16
INN23699,1,0,1,2,Meal Plan 1,0,Room_Type 1,82,2018,4,11,Offline,0,0,0,76.5,0,Not_Canceled,2018-04-11,2018-01-19
INN23978,2,0,1,3,Not Selected,0,Room_Type 1,129,2018,4,11,Online,0,0,0,80.75,1,Not_Canceled,2018-04-11,2017-12-03
INN24022,1,0,3,8,Meal Plan 1,0,Room_Type 1,5,2018,4,11,Aviation,0,0,0,95.0,0,Not_Canceled,2018-04-11,2018-04-06
INN24505,2,0,1,4,Meal Plan 1,0,Room_Type 4,62,2018,4,11,Online,0,0,0,112.2,0,Not_Canceled,2018-04-11,2018-02-08
INN24655,2,0,1,0,Not Selected,0,Room_Type 1,26,2018,4,11,Online,0,0,0,89.0,1,Not_Canceled,2018-04-11,2018-03-16
INN25079,2,0,1,1,Meal Plan 1,0,Room_Type 1,14,2018,4,11,Complementary,0,0,0,0.0,0,Not_Canceled,2018-04-11,2018-03-28
INN25715,2,2,1,4,Meal Plan 2,0,Room_Type 6,13,2018,4,11,Online,0,0,0,260.4,2,Not_Canceled,2018-04-11,2018-03-29
INN25782,1,0,1,3,Meal Plan 1,0,Room_Type 1,5,2018,4,11,Aviation,0,0,0,95.0,0,Not_Canceled,2018-04-11,2018-04-06
INN26020,2,1,1,0,Meal Plan 1,0,Room_Type 1,32,2018,4,11,Online,0,0,0,121.5,0,Canceled,2018-04-11,2018-03-10
INN26247,2,0,1,5,Not Selected,0,Room_Type 1,147,2018,4,11,Online,0,0,0,90.95,0,Canceled,2018-04-11,2017-11-15
INN26397,2,0,1,1,Meal Plan 1,0,Room_Type 1,47,2018,4,11,Online,0,0,0,105.3,0,Canceled,2018-04-11,2018-02-23
INN26814,2,0,1,3,Meal Plan 1,0,Room_Type 1,58,2018,4,11,Online,0,0,0,99.45,0,Not_Canceled,2018-04-11,2018-02-12
INN27985,2,0,1,3,Meal Plan 1,0,Room_Type 1,50,2018,4,11,Online,0,0,0,99.45,1,Canceled,2018-04-11,2018-02-20
INN28192,2,0,1,2,Meal Plan 1,0,Room_Type 1,80,2018,4,11,Offline,0,0,0,80.75,0,Not_Canceled,2018-04-11,2018-01-21
INN28541,2,2,1,1,Meal Plan 1,0,Room_Type 6,21,2018,4,11,Online,0,0,0,196.0,0,Canceled,2018-04-11,2018-03-21
INN29396,2,0,1,2,Meal Plan 1,0,Room_Type 1,40,2018,4,11,Online,0,0,0,105.3,1,Not_Canceled,2018-04-11,2018-03-02
INN29574,2,0,1,3,Meal Plan 1,0,Room_Type 1,50,2018,4,11,Online,0,0,0,99.45,0,Canceled,2018-04-11,2018-02-20
INN29768,3,0,1,3,Meal Plan 1,0,Room_Type 4,26,2018,4,11,Online,0,0,0,144.5,2,Not_Canceled,2018-04-11,2018-03-16
INN30175,2,0,1,1,Meal Plan 1,0,Room_Type 1,37,2018,4,11,Online,0,0,0,105.3,0,Canceled,2018-04-11,2018-03-05
INN31037,2,0,1,3,Meal Plan 1,0,Room_Type 1,53,2018,4,11,Online,0,0,0,76.58,1,Not_Canceled,2018-04-11,2018-02-17
INN31101,1,0,1,2,Meal Plan 1,0,Room_Type 1,82,2018,4,11,Offline,0,0,0,76.5,0,Not_Canceled,2018-04-11,2018-01-19
INN31141,2,0,1,3,Meal Plan 1,0,Room_Type 1,58,2018,4,11,Online,0,0,0,99.45,0,Not_Canceled,2018-04-11,2018-02-12
INN31348,3,0,1,2,Meal Plan 1,0,Room_Type 4,78,2018,4,11,Online,0,0,0,128.7,2,Not_Canceled,2018-04-11,2018-01-23
INN31595,1,0,1,0,Meal Plan 1,0,Room_Type 1,13,2018,4,11,Online,0,0,0,95.0,0,Canceled,2018-04-11,2018-03-29
INN31923,1,0,1,1,Meal Plan 1,0,Room_Type 1,6,2018,4,11,Offline,0,0,0,88.0,0,Not_Canceled,2018-04-11,2018-04-05
INN32138,2,0,1,3,Meal Plan 1,0,Room_Type 1,60,2018,4,11,Online,0,0,0,76.58,1,Not_Canceled,2018-04-11,2018-02-10
INN32463,2,0,1,3,Not Selected,0,Room_Type 1,67,2018,4,11,Online,0,0,0,89.25,0,Canceled,2018-04-11,2018-02-03
INN32524,2,0,1,2,Not Selected,0,Room_Type 1,57,2018,4,11,Online,0,0,0,94.5,0,Canceled,2018-04-11,2018-02-13
INN32799,1,0,1,1,Meal Plan 1,0,Room_Type 1,2,2018,4,11,Corporate,1,1,3,65.0,0,Not_Canceled,2018-04-11,2018-04-09
INN33786,2,0,1,2,Meal Plan 1,0,Room_Type 1,68,2018,4,11,Offline,0,0,0,75.0,1,Not_Canceled,2018-04-11,2018-02-02
INN34071,2,0,1,3,Meal Plan 1,0,Room_Type 1,50,2018,4,11,Online,0,0,0,99.45,0,Canceled,2018-04-11,2018-02-20
INN35271,3,0,1,2,Meal Plan 1,0,Room_Type 4,48,2018,4,11,Online,0,0,0,137.7,1,Canceled,2018-04-11,2018-02-22
INN35284,2,0,1,2,Meal Plan 1,0,Room_Type 1,64,2018,4,11,Online,0,0,0,105.3,1,Not_Canceled,2018-04-11,2018-02-06
INN35542,2,0,1,1,Not Selected,0,Room_Type 1,2,2018,4,11,Online,0,0,0,104.0,1,Not_Canceled,2018-04-11,2018-04-09
INN35653,3,0,1,1,Meal Plan 1,0,Room_Type 4,8,2018,4,11,Online,0,0,0,161.0,0,Not_Canceled,2018-04-11,2018-04-03
INN35946,2,0,1,3,Meal Plan 1,0,Room_Type 1,24,2018,4,11,Online,0,0,0,108.5,1,Not_Canceled,2018-04-11,2018-03-18
INN36035,2,0,1,3,Meal Plan 1,0,Room_Type 1,50,2018,4,11,Online,0,0,0,72.75,1,Not_Canceled,2018-04-11,2018-02-20
INN36089,2,0,1,3,Meal Plan 1,0,Room_Type 4,26,2018,4,11,Online,0,0,0,123.5,1,Not_Canceled,2018-04-11,2018-03-16
INN00779,2,0,0,3,Meal Plan 1,0,Room_Type 1,93,2018,4,12,Online,0,0,0,96.3,3,Not_Canceled,2018-04-12,2018-01-09
INN00818,2,0,0,3,Meal Plan 1,0,Room_Type 1,89,2018,4,12,Online,0,0,0,96.3,0,Not_Canceled,2018-04-12,2018-01-13
INN01051,1,0,0,3,Meal Plan 1,0,Room_Type 1,91,2018,4,12,Online,0,0,0,90.9,1,Not_Canceled,2018-04-12,2018-01-11
INN01125,1,0,0,3,Not Selected,0,Room_Type 1,15,2018,4,12,Online,0,0,0,117.67,0,Canceled,2018-04-12,2018-03-28
INN01343,2,0,0,4,Meal Plan 1,0,Room_Type 2,70,2018,4,12,Offline,0,0,0,95.0,0,Not_Canceled,2018-04-12,2018-02-01
INN01724,2,0,0,1,Not Selected,0,Room_Type 1,2,2018,4,12,Online,0,0,0,119.0,0,Not_Canceled,2018-04-12,2018-04-10
INN01823,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,4,12,Online,0,0,0,119.0,1,Not_Canceled,2018-04-12,2018-04-11
INN02626,2,0,0,3,Meal Plan 1,0,Room_Type 1,89,2018,4,12,Online,0,0,0,96.3,1,Not_Canceled,2018-04-12,2018-01-13
